NOMBRE_ESTADO,CLAVE_OFICINA,NOMBRE_OFICINA,TIPO_AVISO,FECHA_AVISO,MES_CORTE,ANO_CORTE,PERIODO_INICIO,PERIODO_FIN,NOMBRE_PRINCIPAL,CLAVE_ESPECIE,NOMBRE_ESPECIE,PESO_DESEMBARCADO,PESO_VIVO,PRECIO,VALOR,LITORAL
MICHOACAN,1602,NUEVA ITALIA,COSECHA,3/6/12,MARZO,2012,3/6/12,3/6/12,BAGRE,0751439H,BAGRE DE CANAL DE CULTIVO ENT. FCO.,100.00,100.00,70.00,"7,000.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,3/6/12,FEBRERO,2012,3/6/12,3/6/12,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,665.00,665.00,40.00,"26,600.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,3/6/14,MARZO,2014,3/6/14,3/6/14,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,400.00,400.00,80.00,"32,000.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,3/6/17,FEBRERO,2017,3/6/17,3/6/17,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"1,500.00","1,500.00",50.00,"75,000.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,3/6/17,FEBRERO,2017,3/6/17,3/6/17,BAGRE,0751439H,BAGRE DE CANAL DE CULTIVO ENT. FCO.,"1,000.00","1,000.00",55.00,"55,000.00",PACIFICO
MICHOACAN,1607,EL RANCHITO (COAHUAYANA),COSECHA,4/6/12,ABRIL,2012,4/6/12,4/6/12,MOJARRA,5011630H,TILAPIA DE CULTIVO DESV. FCA.,100.00,110.00,33.00,"3,300.00",PACIFICO
MICHOACAN,1607,EL RANCHITO (COAHUAYANA),COSECHA,4/6/15,MARZO,2015,4/6/15,4/6/15,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"40,000.00","40,000.00",35.00,"1,400,000.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,4/6/15,MARZO,2015,4/6/15,4/6/15,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"1,020.00","1,020.00",70.00,"71,400.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,4/6/16,ABRIL,2016,4/6/16,4/6/16,MOJARRA,5013239V,TILAPIA DE CULTIVO VIVA,"2,588.00","2,588.00",75.00,"194,100.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,4/6/16,ABRIL,2016,4/6/16,4/6/16,TRUCHA,8923238H,TRUCHA DE CULTIVO VIVA,450.00,450.00,70.00,"31,500.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,4/6/16,ABRIL,2016,4/6/16,4/6/16,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,150.00,150.00,65.00,"9,750.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,4/6/16,MARZO,2016,4/6/16,4/6/16,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,500.00,500.00,90.00,"45,000.00",PACIFICO
MICHOACAN,1608,SAHUAYO (COJUMATLAN),COSECHA,4/6/16,ABRIL,2016,4/6/16,4/6/16,BAGRE,0721431H,BAGRE DE CULTIVO ENT. FCO.,150.00,150.00,90.00,"13,500.00",PACIFICO
MICHOACAN,1605,CUITZEO,COSECHA,5/6/13,ABRIL,2013,5/6/13,5/6/13,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"2,023.00","2,023.00",55.00,"111,265.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,5/6/14,MAYO,2014,5/6/14,5/6/14,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"1,325.00","1,325.00",70.00,"92,750.00",PACIFICO
MICHOACAN,1607,EL RANCHITO (COAHUAYANA),COSECHA,5/6/14,MAYO,2014,5/6/14,5/6/14,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"7,000.00","7,000.00",34.00,"238,000.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,5/6/15,ABRIL,2015,5/6/15,5/6/15,TRUCHA,8951437H,TRUCHA ARCO-IRIS SALMONADA DE CULTIVO ENT. FCA.,849.00,849.00,80.00,"67,920.00",PACIFICO
MICHOACAN,1605,CUITZEO,COSECHA,5/6/16,MAYO,2016,5/6/16,5/6/16,OTRAS,7321433H,RANA DE CULTIVO ENT. FCA.,86.00,86.00,160.00,"13,760.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,5/6/16,MAYO,2016,5/6/16,5/6/16,TRUCHA,8923238H,TRUCHA DE CULTIVO VIVA,862.00,862.00,75.00,"64,650.00",PACIFICO
MICHOACAN,1605,CUITZEO,COSECHA,5/6/16,MAYO,2016,5/6/16,5/6/16,OTRAS,7340235H,ANCAS DE RANA TORO,20.00,20.00,290.00,"5,800.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,5/6/16,MAYO,2016,5/6/16,5/6/16,MOJARRA,5011630H,TILAPIA DE CULTIVO DESV. FCA.,200.00,220.00,50.00,"10,000.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,1/7/13,ENERO,2013,1/7/13,1/7/13,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,953.00,953.00,60.00,"57,180.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,2/7/12,ENERO,2012,2/7/12,2/7/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,441.00,441.00,50.00,"22,050.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,3/7/13,MARZO,2013,3/7/13,3/7/13,TRUCHA,8921439H,TRUCHA DE CULTIVO ENT. FCA.,"1,200.00","1,200.00",70.00,"84,000.00",PACIFICO
MICHOACAN,1601,LAZARO CARDENAS,COSECHA,3/7/13,MARZO,2013,3/7/13,3/7/13,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"2,000.00","2,000.00",32.00,"64,000.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,5/7/12,ABRIL,2012,5/7/12,5/7/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"1,000.00","1,000.00",60.00,"60,000.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,5/7/12,MAYO,2012,5/7/12,5/7/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,250.00,250.00,70.00,"17,500.00",PACIFICO
MICHOACAN,1607,EL RANCHITO (COAHUAYANA),COSECHA,5/7/12,MAYO,2012,5/7/12,5/7/12,MOJARRA,5011630H,TILAPIA DE CULTIVO DESV. FCA.,"8,000.00","8,800.00",32.00,"256,000.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,5/7/14,MAYO,2014,5/7/14,5/7/14,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"2,000.00","2,000.00",60.00,"120,000.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,5/7/16,MAYO,2016,5/7/16,5/7/16,MOJARRA,5011630H,TILAPIA DE CULTIVO DESV. FCA.,"2,000.00","2,200.00",50.00,"100,000.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,6/7/13,JUNIO,2013,6/7/13,6/7/13,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"1,350.00","1,350.00",65.00,"87,750.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,7/7/15,JUNIO,2015,7/7/15,7/7/15,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"2,500.00","2,500.00",50.00,"125,000.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,7/7/16,JUNIO,2016,7/7/16,7/7/16,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"2,600.00","2,600.00",65.00,"169,000.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,1/8/12,ENERO,2012,1/8/12,1/8/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"2,000.00","2,000.00",70.00,"140,000.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,1/8/16,ENERO,2016,1/8/16,1/8/16,MOJARRA,5013239V,TILAPIA DE CULTIVO VIVA,750.00,750.00,75.00,"56,250.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,2/8/12,FEBRERO,2012,2/8/12,2/8/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,90.00,90.00,60.00,"5,400.00",PACIFICO
MICHOACAN,1601,LAZARO CARDENAS,COSECHA,2/8/13,FEBRERO,2013,2/8/13,2/8/13,BAGRE,0751439H,BAGRE DE CANAL DE CULTIVO ENT. FCO.,500.00,500.00,35.00,"17,500.00",PACIFICO
MICHOACAN,1601,LAZARO CARDENAS,COSECHA,3/8/12,MARZO,2012,3/8/12,3/8/12,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"2,500.00","2,500.00",30.00,"75,000.00",PACIFICO
MICHOACAN,1607,EL RANCHITO (COAHUAYANA),COSECHA,3/8/12,MARZO,2012,3/8/12,3/8/12,MOJARRA,5011630H,TILAPIA DE CULTIVO DESV. FCA.,100.00,110.00,33.00,"3,300.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,4/8/14,ABRIL,2014,4/8/14,4/8/14,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,200.00,200.00,60.00,"12,000.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,4/8/14,ABRIL,2014,4/8/14,4/8/14,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,635.00,635.00,70.00,"44,450.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,4/8/16,ABRIL,2016,4/8/16,4/8/16,TRUCHA,8951634H,TRUCHA ARCO-IRIS DE CULTIVO DESV. FCA.,10.00,11.00,80.00,800.00,PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,4/8/16,ABRIL,2016,4/8/16,4/8/16,TRUCHA,8923039H,TRUCHA DESHUESADA,120.00,120.00,115.00,"13,800.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,4/8/16,ABRIL,2016,4/8/16,4/8/16,TRUCHA,8951738H,TRUCHA ARCO-IRIS SALMONADA DE CULTIVO FILETE DE,160.00,320.00,200.00,"32,000.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,4/8/16,ABRIL,2016,4/8/16,4/8/16,TRUCHA,8951735H,TRUCHA ARCO-IRIS DE CULTIVO FILETE DE,240.00,480.00,180.00,"43,200.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,4/8/16,ABRIL,2016,4/8/16,4/8/16,OTRAS,7340235H,ANCAS DE RANA TORO,69.00,69.00,290.00,"20,010.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,4/8/16,ABRIL,2016,4/8/16,4/8/16,TRUCHA,8951634H,TRUCHA ARCO-IRIS DE CULTIVO DESV. FCA.,362.00,398.20,90.00,"32,580.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,4/8/16,ABRIL,2016,4/8/16,4/8/16,TRUCHA,8951635H,TRUCHA ARCO-IRIS SALMONADA DE CULTIVO DESV. FCA.,504.00,554.40,80.00,"40,320.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,4/8/16,ABRIL,2016,4/8/16,4/8/16,OTRAS,7321433H,RANA DE CULTIVO ENT. FCA.,230.00,230.00,160.00,"36,800.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,4/8/16,ABRIL,2016,4/8/16,4/8/16,TRUCHA,8951635H,TRUCHA ARCO-IRIS SALMONADA DE CULTIVO DESV. FCA.,499.00,548.90,80.00,"39,920.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,4/8/16,ABRIL,2016,4/8/16,4/8/16,TRUCHA,8951738H,TRUCHA ARCO-IRIS SALMONADA DE CULTIVO FILETE DE,35.00,70.00,200.00,"7,000.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,4/8/16,ABRIL,2016,4/8/16,4/8/16,TRUCHA,8951634H,TRUCHA ARCO-IRIS DE CULTIVO DESV. FCA.,"4,072.00","4,479.20",94.00,"382,768.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,5/8/12,ABRIL,2012,5/8/12,5/8/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,268.00,268.00,60.00,"16,080.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,5/8/12,ABRIL,2012,5/8/12,5/8/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,169.00,169.00,60.00,"10,140.00",PACIFICO
MICHOACAN,1605,CUITZEO,COSECHA,5/8/14,MAYO,2014,5/8/14,5/8/14,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"1,265.00","1,265.00",50.00,"63,250.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,5/8/14,MAYO,2014,5/8/14,5/8/14,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,500.00,500.00,32.00,"16,000.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,5/8/16,MAYO,2016,5/8/16,5/8/16,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,170.00,170.00,100.00,"17,000.00",PACIFICO
MICHOACAN,1607,EL RANCHITO (COAHUAYANA),COSECHA,6/8/12,JUNIO,2012,6/8/12,6/8/12,MOJARRA,5011630H,TILAPIA DE CULTIVO DESV. FCA.,"7,000,000.00","7,700,000.00",31.00,"217,000,000.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,7/8/15,JUNIO,2015,7/8/15,7/8/15,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,772.00,772.00,70.00,"54,040.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,2/9/15,ENERO,2015,2/9/15,2/9/15,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,12.00,12.00,70.00,840.00,PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,2/9/15,ENERO,2015,2/9/15,2/9/15,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,170.00,170.00,80.00,"13,600.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,2/9/15,ENERO,2015,2/9/15,2/9/15,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,58.00,58.00,85.00,"4,930.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,2/9/15,ENERO,2015,2/9/15,2/9/15,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,41.00,41.00,70.00,"2,870.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,2/9/15,ENERO,2015,2/9/15,2/9/15,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"1,279.00","1,279.00",45.00,"57,555.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,2/9/16,FEBRERO,2016,2/9/16,2/9/16,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,800.00,800.00,100.00,"80,000.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,3/9/12,FEBRERO,2012,3/9/12,3/9/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"3,990.00","3,990.00",69.00,"275,310.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,3/9/12,MARZO,2012,3/9/12,3/9/12,TRUCHA,8951634H,TRUCHA ARCO-IRIS DE CULTIVO DESV. FCA.,"2,858.00","3,143.80",55.00,"157,190.00",PACIFICO
MICHOACAN,1607,EL RANCHITO (COAHUAYANA),COSECHA,3/9/12,MARZO,2012,3/9/12,3/9/12,MOJARRA,5011630H,TILAPIA DE CULTIVO DESV. FCA.,220.00,242.00,33.00,"7,260.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,3/9/12,MARZO,2012,3/9/12,3/9/12,TRUCHA,8951735H,TRUCHA ARCO-IRIS DE CULTIVO FILETE DE,135.00,270.00,135.00,"18,225.00",PACIFICO
MICHOACAN,1605,CUITZEO,COSECHA,3/9/15,FEBRERO,2015,3/9/15,3/9/15,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,450.00,450.00,90.00,"40,500.00",PACIFICO
MICHOACAN,1605,CUITZEO,COSECHA,3/9/17,FEBRERO,2017,3/9/17,3/9/17,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,745.00,745.00,80.00,"59,600.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,4/9/13,ABRIL,2013,4/9/13,4/9/13,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,770.00,770.00,47.00,"36,190.00",PACIFICO
MICHOACAN,1601,LAZARO CARDENAS,COSECHA,4/9/14,ABRIL,2014,4/9/14,4/9/14,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"1,000.00","1,000.00",45.00,"45,000.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,4/9/14,ABRIL,2014,4/9/14,4/9/14,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,600.00,600.00,85.00,"51,000.00",PACIFICO
MICHOACAN,1605,CUITZEO,COSECHA,5/9/15,MARZO,2015,5/9/15,5/9/15,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"1,652.00","1,652.00",50.00,"82,600.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,5/9/16,MAYO,2016,5/9/16,5/9/16,MOJARRA,5011630H,TILAPIA DE CULTIVO DESV. FCA.,300.00,330.00,50.00,"15,000.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,6/9/14,JUNIO,2014,6/9/14,6/9/14,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,800.00,800.00,45.00,"36,000.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,6/9/14,JUNIO,2014,6/9/14,6/9/14,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,750.00,750.00,80.00,"60,000.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,6/9/14,JUNIO,2014,6/9/14,6/9/14,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"1,470.00","1,470.00",80.00,"117,600.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,6/9/14,JUNIO,2014,6/9/14,6/9/14,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,518.00,518.00,70.00,"36,260.00",PACIFICO
MICHOACAN,1607,EL RANCHITO (COAHUAYANA),COSECHA,6/9/16,JUNIO,2016,6/9/16,6/9/16,MOJARRA,5013239V,TILAPIA DE CULTIVO VIVA,"10,000.00","10,000.00",37.00,"370,000.00",PACIFICO
MICHOACAN,1601,LAZARO CARDENAS,COSECHA,1/10/14,ENERO,2014,1/10/14,1/10/14,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"2,000.00","2,000.00",35.00,"70,000.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,2/10/14,FEBRERO,2014,2/10/14,2/10/14,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"1,302.00","1,302.00",70.00,"91,140.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,2/10/14,FEBRERO,2014,2/10/14,2/10/14,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"2,276.00","2,276.00",55.00,"125,180.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,3/10/15,FEBRERO,2015,3/10/15,3/10/15,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"1,500.00","1,500.00",60.00,"90,000.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,4/10/12,MARZO,2012,4/10/12,4/10/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,297.00,297.00,70.00,"20,790.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,4/10/12,ABRIL,2012,4/10/12,4/10/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"2,380.00","2,380.00",45.00,"107,100.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,4/10/12,MARZO,2012,4/10/12,4/10/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"2,200.00","2,200.00",45.00,"99,000.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,4/10/12,ABRIL,2012,4/10/12,4/10/12,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,380.00,380.00,70.00,"26,600.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,4/10/12,MARZO,2012,4/10/12,4/10/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"2,000.00","2,000.00",65.00,"130,000.00",PACIFICO
MICHOACAN,1601,LAZARO CARDENAS,COSECHA,4/10/12,MARZO,2012,4/10/12,4/10/12,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"5,000.00","5,000.00",30.00,"150,000.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,4/10/13,ABRIL,2013,4/10/13,4/10/13,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"1,300.00","1,300.00",80.00,"104,000.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,4/10/14,ABRIL,2014,4/10/14,4/10/14,TRUCHA,8921439H,TRUCHA DE CULTIVO ENT. FCA.,500.00,500.00,70.00,"35,000.00",PACIFICO
MICHOACAN,1605,CUITZEO,COSECHA,4/10/14,ABRIL,2014,4/10/14,4/10/14,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"1,523.00","1,523.00",80.00,"121,840.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,4/10/15,MARZO,2015,4/10/15,4/10/15,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,375.00,375.00,100.00,"37,500.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,5/10/15,ABRIL,2015,5/10/15,5/10/15,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"1,260.00","1,260.00",100.00,"126,000.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,5/10/16,MAYO,2016,5/10/16,5/10/16,MOJARRA,5011630H,TILAPIA DE CULTIVO DESV. FCA.,700.00,770.00,50.00,"35,000.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,6/10/14,JUNIO,2014,6/10/14,6/10/14,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,500.00,500.00,90.00,"45,000.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,6/10/15,MAYO,2015,6/10/15,6/10/15,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,850.00,850.00,45.00,"38,250.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,6/10/15,MAYO,2015,6/10/15,6/10/15,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,40.00,40.00,70.00,"2,800.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,2/11/14,FEBRERO,2014,2/11/14,2/11/14,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,439.00,439.00,40.00,"17,560.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,3/11/13,MARZO,2013,3/11/13,3/11/13,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,400.00,400.00,50.00,"20,000.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,3/11/13,MARZO,2013,3/11/13,3/11/13,MOJARRA,5013239V,TILAPIA DE CULTIVO VIVA,833.20,833.20,65.00,"54,158.00",PACIFICO
MICHOACAN,1603,PATZCUARO,COSECHA,3/11/15,FEBRERO,2015,3/11/15,3/11/15,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,250.00,250.00,80.00,"20,000.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,3/11/15,FEBRERO,2015,3/11/15,3/11/15,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,250.00,250.00,70.00,"17,500.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,3/11/15,FEBRERO,2015,3/11/15,3/11/15,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,40.00,40.00,49.00,"1,960.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,3/11/15,FEBRERO,2015,3/11/15,3/11/15,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"1,000.00","1,000.00",80.00,"80,000.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,4/11/12,ABRIL,2012,4/11/12,4/11/12,OTRAS,7341431H,RANA TORO DE CULTIVO ENT. FCA.,50.00,50.00,150.00,"7,500.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,4/11/12,MARZO,2012,4/11/12,4/11/12,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"3,000.00","3,000.00",60.00,"180,000.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,4/11/12,MARZO,2012,4/11/12,4/11/12,BAGRE,0751439H,BAGRE DE CANAL DE CULTIVO ENT. FCO.,100.00,100.00,70.00,"7,000.00",PACIFICO
MICHOACAN,1602,NUEVA ITALIA,COSECHA,4/11/12,MARZO,2012,4/11/12,4/11/12,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,"1,000.00","1,000.00",70.00,"70,000.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,5/11/15,MARZO,2015,5/11/15,5/11/15,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"2,000.00","2,000.00",30.00,"60,000.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,5/11/15,MARZO,2015,5/11/15,5/11/15,MOJARRA,5011432H,TILAPIA DE CULTIVO ENT. FCA.,"1,000.00","1,000.00",25.00,"25,000.00",PACIFICO
MICHOACAN,1604,ZITACUARO,COSECHA,6/11/15,MAYO,2015,6/11/15,6/11/15,TRUCHA,8951436H,TRUCHA ARCO-IRIS DE CULTIVO ENT. FCA.,825.00,825.00,60.00,"49,500.00",PACIFICO
